IdTab_file,IdTab,Row,Column,Datapoint,factValue,qOOR
f_04.08,f_04.08,r0180,c0090,dp153471,-27808.0,
f_04.08,f_04.08,r0180,c0100,dp153490,-71175.0,
f_04.08,f_04.08,r0190,c0010,dp153519,459159.0,
f_04.08,f_04.08,r0190,c0030,dp153533,-388780.0,
f_04.08,f_04.08,r0190,c0040,dp153462,669222.0,
f_04.08,f_04.08,r0190,c0050,dp153457,460957.0,
f_04.08,f_04.08,r0190,c0060,dp150371,-486165.0,
f_04.08,f_04.08,r0190,c0070,dp150479,-372851.0,
f_04.08,f_04.08,r0190,c0080,dp150432,-537810.0,
f_04.08,f_04.08,r0190,c0090,dp153481,-387033.0,
f_04.08,f_04.08,r0190,c0100,dp153500,-352670.0,
f_04.09,f_04.09,r0005,c0010,dp151692,46138.0,
f_04.09,f_04.09,r0005,c0015,dp153085,27745.0,
f_04.09,f_04.09,r0005,c0020,dp151688,87135.0,
f_04.09,f_04.09,r0005,c0025,dp153080,5115.0,
f_04.09,f_04.09,r0005,c0050,dp151652,40459.0,
f_04.09,f_04.09,r0005,c0070,dp153104,-40532.0,
f_04.09,f_04.09,r0005,c0080,dp153123,-88379.0,
f_04.09,f_04.09,r0005,c0090,dp151711,-35401.0,
f_04.09,f_04.09,r0005,c0100,dp151730,-14897.0,
f_04.09,f_04.09,r0006,c0010,dp151693,64361.0,
f_04.09,f_04.09,r0006,c0015,dp153086,72213.0,
f_04.09,f_04.09,r0006,c0020,dp151689,70448.0,
f_04.09,f_04.09,r0006,c0025,dp153081,27767.0,
f_04.09,f_04.09,r0006,c0050,dp151653,34237.0,
f_04.09,f_04.09,r0006,c0070,dp153105,-85740.0,
f_04.09,f_04.09,r0006,c0080,dp153124,-25440.0,
f_04.09,f_04.09,r0006,c0090,dp151712,-37066.0,
f_04.09,f_04.09,r0006,c0100,dp151731,-59101.0,
f_04.09,f_04.09,r0007,c0010,dp151675,74143.0,
f_04.09,f_04.09,r0007,c0015,dp153059,78681.0,
f_04.09,f_04.09,r0007,c0020,dp151673,77892.0,
f_04.09,f_04.09,r0007,c0025,dp153056,89857.0,
f_04.09,f_04.09,r0007,c0050,dp151649,75736.0,
f_04.09,f_04.09,r0007,c0070,dp153092,-16359.0,
f_04.09,f_04.09,r0007,c0080,dp153111,-24231.0,
f_04.09,f_04.09,r0007,c0090,dp151699,-40880.0,
f_04.09,f_04.09,r0007,c0100,dp151718,-66331.0,
f_04.09,f_04.09,r0008,c0010,dp151686,77012.0,
f_04.09,f_04.09,r0008,c0015,dp153077,33920.0,
f_04.09,f_04.09,r0008,c0020,dp151684,9021.0,
f_04.09,f_04.09,r0008,c0025,dp153074,54849.0,
f_04.09,f_04.09,r0008,c0050,dp151651,16050.0,
f_04.09,f_04.09,r0008,c0070,dp153101,-2330.0,
f_04.09,f_04.09,r0008,c0080,dp153120,-67217.0,
f_04.09,f_04.09,r0008,c0090,dp151708,-63504.0,
f_04.09,f_04.09,r0008,c0100,dp151727,-70998.0,
f_04.09,f_04.09,r0009,c0010,dp151682,58298.0,
f_04.09,f_04.09,r0009,c0015,dp153071,63426.0,
f_04.09,f_04.09,r0009,c0020,dp151680,3093.0,
f_04.09,f_04.09,r0009,c0025,dp153068,24195.0,
f_04.09,f_04.09,r0009,c0050,dp151650,4249.0,
f_04.09,f_04.09,r0009,c0070,dp153098,-33339.0,
f_04.09,f_04.09,r0009,c0080,dp153117,-94231.0,
f_04.09,f_04.09,r0009,c0090,dp151705,-8073.0,
f_04.09,f_04.09,r0009,c0100,dp151724,-695.0,
f_04.09,f_04.09,r0010,c0010,dp46527,142932.0,
f_04.09,f_04.09,r0010,c0015,dp153084,78183.0,
f_04.09,f_04.09,r0010,c0020,dp46547,119257.0,
f_04.09,f_04.09,r0010,c0025,dp153079,32800.0,
f_04.09,f_04.09,r0010,c0030,dp46476,-125414.0,
f_04.09,f_04.09,r0010,c0041,dp150445,-101403.0,
f_04.09,f_04.09,r0010,c0045,dp150398,-36603.0,
f_04.09,f_04.09,r0010,c0050,dp46530,84227.0,
f_04.09,f_04.09,r0010,c0070,dp153103,-98123.0,
f_04.09,f_04.09,r0010,c0080,dp153122,-64857.0,
f_04.09,f_04.09,r0010,c0090,dp151710,-144217.0,
f_04.09,f_04.09,r0010,c0100,dp151729,-66878.0,
f_04.09,f_04.09,r0020,c0010,dp46505,92804.0,
f_04.09,f_04.09,r0020,c0015,dp153053,17743.0,
f_04.09,f_04.09,r0020,c0020,dp46536,98833.0,
f_04.09,f_04.09,r0020,c0025,dp153051,14168.0,
f_04.09,f_04.09,r0020,c0030,dp46465,-62142.0,
f_04.09,f_04.09,r0020,c0041,dp150434,-16594.0,
f_04.09,f_04.09,r0020,c0045,dp150387,-20615.0,
f_04.09,f_04.09,r0020,c0050,dp46507,66842.0,
f_04.09,f_04.09,r0020,c0070,dp153089,-44172.0,
f_04.09,f_04.09,r0020,c0080,dp153108,-4603.0,
f_04.09,f_04.09,r0020,c0090,dp151696,-58278.0,
f_04.09,f_04.09,r0020,c0100,dp151715,-25281.0,
f_04.09,f_04.09,r0030,c0010,dp46513,59897.0,
f_04.09,f_04.09,r0030,c0015,dp153063,35790.0,
f_04.09,f_04.09,r0030,c0020,dp46540,44078.0,
f_04.09,f_04.09,r0030,c0025,dp153061,34948.0,
f_04.09,f_04.09,r0030,c0030,dp46469,-8897.0,
f_04.09,f_04.09,r0030,c0041,dp150438,-93395.0,
f_04.09,f_04.09,r0030,c0045,dp150391,-80414.0,
f_04.09,f_04.09,r0030,c0050,dp46515,54810.0,
f_04.09,f_04.09,r0030,c0070,dp153094,-96253.0,
f_04.09,f_04.09,r0030,c0080,dp153113,-70879.0,
f_04.09,f_04.09,r0030,c0090,dp151701,-5814.0,
f_04.09,f_04.09,r0030,c0100,dp151720,-64704.0,
f_04.09,f_04.09,r0040,c0010,dp46509,5272.0,
f_04.09,f_04.09,r0040,c0015,dp153058,55229.0,
f_04.09,f_04.09,r0040,c0020,dp46538,42771.0,
f_04.09,f_04.09,r0040,c0025,dp153055,42988.0,
f_04.09,f_04.09,r0040,c0030,dp46467,-30364.0,
f_04.09,f_04.09,r0040,c0041,dp150436,-23110.0,
f_04.09,f_04.09,r0040,c0045,dp150389,-27214.0,
f_04.09,f_04.09,r0040,c0050,dp46511,19711.0,
f_04.09,f_04.09,r0040,c0070,dp153091,-44309.0,
f_04.09,f_04.09,r0040,c0080,dp153110,-77073.0,
f_04.09,f_04.09,r0040,c0090,dp151698,-72528.0,
f_04.09,f_04.09,r0040,c0100,dp151717,-24753.0,
f_04.09,f_04.09,r0050,c0010,dp67568,44656.0,
f_04.09,f_04.09,r0050,c0015,dp153076,6006.0,
f_04.09,f_04.09,r0050,c0020,dp67572,29373.0,
f_04.09,f_04.09,r0050,c0025,dp153073,23560.0,
f_04.09,f_04.09,r0050,c0030,dp67258,-20128.0,
f_04.09,f_04.09,r0050,c0041,dp150443,-80167.0,
f_04.09,f_04.09,r0050,c0045,dp150396,-80992.0,
f_04.09,f_04.09,r0050,c0050,dp67570,55937.0,
f_04.09,f_04.09,r0050,c0070,dp153100,-67267.0,
f_04.09,f_04.09,r0050,c0080,dp153119,-36390.0,
f_04.09,f_04.09,r0050,c0090,dp151707,-74706.0,
f_04.09,f_04.09,r0050,c0100,dp151726,-39260.0,
f_04.09,f_04.09,r0060,c0010,dp46519,50128.0,
f_04.09,f_04.09,r0060,c0015,dp153070,60440.0,
f_04.09,f_04.09,r0060,c0020,dp46543,20424.0,
f_04.09,f_04.09,r0060,c0025,dp153067,18632.0,
f_04.09,f_04.09,r0060,c0030,dp46472,-63272.0,
f_04.09,f_04.09,r0060,c0041,dp150441,-84809.0,
f_04.09,f_04.09,r0060,c0045,dp150394,-15988.0,
f_04.09,f_04.09,r0060,c0050,dp46521,17385.0,
f_04.09,f_04.09,r0060,c0070,dp153097,-53951.0,
f_04.09,f_04.09,r0060,c0080,dp153116,-60254.0,
f_04.09,f_04.09,r0060,c0090,dp151704,-85939.0,
f_04.09,f_04.09,r0060,c0100,dp151723,-41597.0,
f_04.09,f_04.09,r0070,c0010,dp46529,297334.0,
f_04.09,f_04.09,r0070,c0015,dp153088,312354.0,
f_04.09,f_04.09,r0070,c0020,dp46549,333580.0,
f_04.09,f_04.09,r0070,c0025,dp153083,215490.0,
f_04.09,f_04.09,r0070,c0030,dp46478,-212327.0,
f_04.09,f_04.09,r0070,c0041,dp150447,-277795.0,
f_04.09,f_04.09,r0070,c0045,dp150400,-370997.0,
f_04.09,f_04.09,r0070,c0050,dp46534,293596.0,
f_04.09,f_04.09,r0070,c0070,dp153107,-346985.0,
f_04.09,f_04.09,r0070,c0080,dp153126,-331371.0,
f_04.09,f_04.09,r0070,c0090,dp151714,-359611.0,
f_04.09,f_04.09,r0070,c0100,dp151733,-329051.0,
f_04.09,f_04.09,r0080,c0010,dp46506,94557.0,
f_04.09,f_04.09,r0080,c0015,dp153054,44619.0,
f_04.09,f_04.09,r0080,c0020,dp46537,60993.0,
f_04.09,f_04.09,r0080,c0025,dp153052,22867.0,
f_04.09,f_04.09,r0080,c0030,dp46466,-54020.0,
f_04.09,f_04.09,r0080,c0041,dp150435,-58877.0,
f_04.09,f_04.09,r0080,c0045,dp150388,-92662.0,
f_04.09,f_04.09,r0080,c0050,dp46508,76490.0,
f_04.09,f_04.09,r0080,c0070,dp153090,-38798.0,
f_04.09,f_04.09,r0080,c0080,dp153109,-69957.0,
f_04.09,f_04.09,r0080,c0090,dp151697,-8150.0,
f_04.09,f_04.09,r0080,c0100,dp151716,-94604.0,
f_04.09,f_04.09,r0090,c0010,dp46514,26717.0,
f_04.09,f_04.09,r0090,c0015,dp153064,3395.0,
f_04.09,f_04.09,r0090,c0020,dp46541,61564.0,
f_04.09,f_04.09,r0090,c0025,dp153062,29986.0,
f_04.09,f_04.09,r0090,c0030,dp46470,-11802.0,
f_04.09,f_04.09,r0090,c0041,dp150439,-32518.0,
f_04.09,f_04.09,r0090,c0045,dp150392,-91274.0,
f_04.09,f_04.09,r0090,c0050,dp46516,47446.0,
f_04.09,f_04.09,r0090,c0070,dp153095,-97834.0,
f_04.09,f_04.09,r0090,c0080,dp153114,-48178.0,
f_04.09,f_04.09,r0090,c0090,dp151702,-32509.0,
f_04.09,f_04.09,r0090,c0100,dp151721,-89186.0,
f_04.09,f_04.09,r0100,c0010,dp46510,30327.0,
f_04.09,f_04.09,r0100,c0015,dp153060,51072.0,
f_04.09,f_04.09,r0100,c0020,dp46539,8224.0,
f_04.09,f_04.09,r0100,c0025,dp153057,95541.0,
f_04.09,f_04.09,r0100,c0030,dp46468,-17811.0,
f_04.09,f_04.09,r0100,c0041,dp150437,-31546.0,
f_04.09,f_04.09,r0100,c0045,dp150390,-9968.0,
f_04.09,f_04.09,r0100,c0050,dp46512,17674.0,
f_04.09,f_04.09,r0100,c0070,dp153093,-30229.0,
f_04.09,f_04.09,r0100,c0080,dp153112,-23340.0,
f_04.09,f_04.09,r0100,c0090,dp151700,-89073.0,
f_04.09,f_04.09,r0100,c0100,dp151719,-49458.0,
f_04.09,f_04.09,r0110,c0010,dp67569,86923.0,
f_04.09,f_04.09,r0110,c0015,dp153078,76956.0,
f_04.09,f_04.09,r0110,c0020,dp67573,37367.0,
f_04.09,f_04.09,r0110,c0025,dp153075,20353.0,
f_04.09,f_04.09,r0110,c0030,dp67259,-18947.0,
f_04.09,f_04.09,r0110,c0041,dp150444,-56422.0,
f_04.09,f_04.09,r0110,c0045,dp150397,-50273.0,
f_04.09,f_04.09,r0110,c0050,dp67571,60720.0,
f_04.09,f_04.09,r0110,c0070,dp153102,-67401.0,
f_04.09,f_04.09,r0110,c0080,dp153121,-88527.0,
f_04.09,f_04.09,r0110,c0090,dp151709,-48139.0,
f_04.09,f_04.09,r0110,c0100,dp151728,-21136.0,
f_04.09,f_04.09,r0120,c0010,dp46520,31925.0,
f_04.09,f_04.09,r0120,c0015,dp153072,84694.0,
f_04.09,f_04.09,r0120,c0020,dp46544,89591.0,
f_04.09,f_04.09,r0120,c0025,dp153069,20652.0,
f_04.09,f_04.09,r0120,c0030,dp46473,-98077.0,
f_04.09,f_04.09,r0120,c0041,dp150442,-56685.0,
f_04.09,f_04.09,r0120,c0045,dp150395,-93858.0,
f_04.09,f_04.09,r0120,c0050,dp46522,34854.0,
f_04.09,f_04.09,r0120,c0070,dp153099,-90638.0,
f_04.09,f_04.09,r0120,c0080,dp153118,-70806.0,
f_04.09,f_04.09,r0120,c0090,dp151706,-92843.0,
f_04.09,f_04.09,r0120,c0100,dp151725,-66184.0,
f_04.09,f_04.09,r0125,c0010,dp429266,4459.0,
f_04.09,f_04.09,r0125,c0015,dp429518,35297.0,
f_04.09,f_04.09,r0125,c0020,dp429265,58121.0,
f_04.09,f_04.09,r0125,c0025,dp429517,41911.0,
f_04.09,f_04.09,r0125,c0030,dp429141,-19020.0,
f_04.09,f_04.09,r0125,c0041,dp429147,-39921.0,
f_04.09,f_04.09,r0125,c0045,dp429144,-35033.0,
f_04.09,f_04.09,r0125,c0050,dp429264,60762.0,
f_04.09,f_04.09,r0125,c0070,dp429519,-22074.0,
f_04.09,f_04.09,r0125,c0080,dp429520,-72543.0,
f_04.09,f_04.09,r0125,c0090,dp429267,-86998.0,
f_04.09,f_04.09,r0125,c0100,dp429268,-49598.0,
f_04.09,f_04.09,r0130,c0010,dp46517,26885.0,
f_04.09,f_04.09,r0130,c0015,dp153066,51618.0,
f_04.09,f_04.09,r0130,c0020,dp46542,75841.0,
f_04.09,f_04.09,r0130,c0025,dp153065,26091.0,
f_04.09,f_04.09,r0130,c0030,dp46471,-11670.0,
f_04.09,f_04.09,r0130,c0041,dp150440,-41747.0,
f_04.09,f_04.09,r0130,c0045,dp150393,-32962.0,
f_04.09,f_04.09,r0130,c0050,dp46518,56412.0,
f_04.09,f_04.09,r0130,c0070,dp153096,-22085.0,
f_04.09,f_04.09,r0130,c0080,dp153115,-30563.0,
f_04.09,f_04.09,r0130,c0090,dp151703,-88897.0,
f_04.09,f_04.09,r0130,c0100,dp151722,-8483.0,
f_04.09,f_04.09,r0140,c0010,dp46528,486404.0,
f_04.09,f_04.09,r0140,c0015,dp153087,418282.0,
f_04.09,f_04.09,r0140,c0020,dp46548,539972.0,
f_04.09,f_04.09,r0140,c0025,dp153082,253405.0,
f_04.09,f_04.09,r0140,c0030,dp46477,-337741.0,
f_04.09,f_04.09,r0140,c0041,dp150446,-379198.0,
f_04.09,f_04.09,r0140,c0045,dp150399,-407600.0,
f_04.09,f_04.09,r0140,c0050,dp46532,418282.0,
f_04.09,f_04.09,r0140,c0070,dp153106,-485640.0,
f_04.09,f_04.09,r0140,c0080,dp153125,-484607.0,
f_04.09,f_04.09,r0140,c0090,dp151713,-539229.0,
f_04.09,f_04.09,r0140,c0100,dp151732,-410826.0,
f_04.10,f_04.10,r0010,c0010,dp46023,44179.0,
f_04.10,f_04.10,r0010,c0015,dp152107,8340.0,
f_04.10,f_04.10,r0010,c0016,dp153180,46574.0,
f_04.10,f_04.10,r0010,c0020,dp152102,28697.0,
f_04.10,f_04.10,r0010,c0025,dp153175,-39644.0,
f_04.10,f_04.10,r0010,c0080,dp153199,-21389.0,
f_04.10,f_04.10,r0010,c0090,dp153218,-18369.0,
f_04.10,f_04.10,r0010,c0100,dp152126,-42688.0,
f_04.10,f_04.10,r0010,c0110,dp152145,-37676.0,
f_04.10,f_04.10,r0020,c0010,dp46024,46980.0,
f_04.10,f_04.10,r0020,c0015,dp152108,8409.0,
f_04.10,f_04.10,r0020,c0016,dp153181,11602.0,
f_04.10,f_04.10,r0020,c0020,dp152103,42138.0,
f_04.10,f_04.10,r0020,c0025,dp153176,11498.0,
f_04.10,f_04.10,r0020,c0080,dp153200,-46528.0,
f_04.10,f_04.10,r0020,c0090,dp153219,-8822.0,
f_04.10,f_04.10,r0020,c0100,dp152127,-14767.0,
f_04.10,f_04.10,r0020,c0110,dp152146,-38597.0,
f_04.10,f_04.10,r0030,c0010,dp46003,43610.0,
f_04.10,f_04.10,r0030,c0015,dp152081,19903.0,
f_04.10,f_04.10,r0030,c0016,dp153154,39777.0,
f_04.10,f_04.10,r0030,c0020,dp152078,23067.0,
f_04.10,f_04.10,r0030,c0025,dp153151,21605.0,
f_04.10,f_04.10,r0030,c0080,dp153187,-39278.0,
f_04.10,f_04.10,r0030,c0090,dp153206,-35438.0,
f_04.10,f_04.10,r0030,c0100,dp152114,-40398.0,
f_04.10,f_04.10,r0030,c0110,dp152133,-5244.0,
f_04.10,f_04.10,r0040,c0010,dp67600,3202.0,
f_04.10,f_04.10,r0040,c0015,dp152099,39719.0,
f_04.10,f_04.10,r0040,c0016,dp153172,-12743.0,
f_04.10,f_04.10,r0040,c0020,dp152096,47703.0,
f_04.10,f_04.10,r0040,c0025,dp153169,5502.0,
f_04.10,f_04.10,r0040,c0080,dp153196,-6129.0,
f_04.10,f_04.10,r0040,c0090,dp153215,-47026.0,
f_04.10,f_04.10,r0040,c0100,dp152123,-5419.0,
f_04.10,f_04.10,r0040,c0110,dp152142,-40432.0,
f_04.10,f_04.10,r0050,c0010,dp46009,10944.0,
f_04.10,f_04.10,r0050,c0015,dp152093,8593.0,
f_04.10,f_04.10,r0050,c0016,dp153166,-8105.0,
f_04.10,f_04.10,r0050,c0020,dp152090,37584.0,
f_04.10,f_04.10,r0050,c0025,dp153163,-40880.0,
f_04.10,f_04.10,r0050,c0080,dp153193,-31609.0,
f_04.10,f_04.10,r0050,c0090,dp153212,-3672.0,
f_04.10,f_04.10,r0050,c0100,dp152120,-18352.0,
f_04.10,f_04.10,r0050,c0110,dp152139,-41963.0,
f_04.10,f_04.10,r0060,c0010,dp46022,68456.0,
f_04.10,f_04.10,r0060,c0015,dp152106,80583.0,
f_04.10,f_04.10,r0060,c0016,dp153179,-20094.0,
f_04.10,f_04.10,r0060,c0020,dp152101,77536.0,
f_04.10,f_04.10,r0060,c0025,dp153174,-6866.0,
f_04.10,f_04.10,r0060,c0030,dp150351,-86373.0,
f_04.10,f_04.10,r0060,c0040,dp150459,-77789.0,
f_04.10,f_04.10,r0060,c0050,dp150412,-87523.0,
f_04.10,f_04.10,r0060,c0080,dp153198,-50319.0,
f_04.10,f_04.10,r0060,c0090,dp153217,-43922.0,
f_04.10,f_04.10,r0060,c0100,dp152125,-5154.0,
f_04.10,f_04.10,r0060,c0110,dp152144,-16876.0,
f_04.10,f_04.10,r0070,c0010,dp46000,46385.0,
f_04.10,f_04.10,r0070,c0015,dp152075,35926.0,
f_04.10,f_04.10,r0070,c0016,dp153148,-14931.0,
f_04.10,f_04.10,r0070,c0020,dp152073,48702.0,
f_04.10,f_04.10,r0070,c0025,dp153146,-11788.0,
f_04.10,f_04.10,r0070,c0030,dp150340,-41325.0,
f_04.10,f_04.10,r0070,c0040,dp150448,-42770.0,
f_04.10,f_04.10,r0070,c0050,dp150401,-48291.0,
f_04.10,f_04.10,r0070,c0080,dp153184,-26093.0,
f_04.10,f_04.10,r0070,c0090,dp153203,-27464.0,
f_04.10,f_04.10,r0070,c0100,dp152111,-4667.0,
f_04.10,f_04.10,r0070,c0110,dp152130,-13636.0,
f_04.10,f_04.10,r0080,c0010,dp46005,44632.0,
f_04.10,f_04.10,r0080,c0015,dp152085,31776.0,
f_04.10,f_04.10,r0080,c0016,dp153158,37167.0,
f_04.10,f_04.10,r0080,c0020,dp152083,6774.0,
f_04.10,f_04.10,r0080,c0025,dp153156,29423.0,
f_04.10,f_04.10,r0080,c0030,dp150344,-34338.0,
f_04.10,f_04.10,r0080,c0040,dp150452,-46719.0,
f_04.10,f_04.10,r0080,c0050,dp150405,-4733.0,
f_04.10,f_04.10,r0080,c0080,dp153189,-3789.0,
f_04.10,f_04.10,r0080,c0090,dp153208,-28964.0,
f_04.10,f_04.10,r0080,c0100,dp152116,-34493.0,
f_04.10,f_04.10,r0080,c0110,dp152135,-23360.0,
f_04.10,f_04.10,r0090,c0010,dp46002,26264.0,
f_04.10,f_04.10,r0090,c0015,dp152080,10619.0,
f_04.10,f_04.10,r0090,c0016,dp153153,44113.0,
f_04.10,f_04.10,r0090,c0020,dp152077,8776.0,
f_04.10,f_04.10,r0090,c0025,dp153150,24289.0,
f_04.10,f_04.10,r0090,c0030,dp150342,-15185.0,
f_04.10,f_04.10,r0090,c0040,dp150450,-32271.0,
f_04.10,f_04.10,r0090,c0050,dp150403,-11924.0,
f_04.10,f_04.10,r0090,c0080,dp153186,-26259.0,
f_04.10,f_04.10,r0090,c0090,dp153205,-22685.0,
f_04.10,f_04.10,r0090,c0100,dp152113,-24324.0,
f_04.10,f_04.10,r0090,c0110,dp152132,-2827.0,
f_04.10,f_04.10,r0100,c0010,dp67599,39269.0,
f_04.10,f_04.10,r0100,c0015,dp152098,39661.0,
f_04.10,f_04.10,r0100,c0016,dp153171,-17591.0,
f_04.10,f_04.10,r0100,c0020,dp152095,22334.0,
f_04.10,f_04.10,r0100,c0025,dp153168,48566.0,
f_04.10,f_04.10,r0100,c0030,dp150349,-33125.0,
f_04.10,f_04.10,r0100,c0040,dp150457,-30218.0,
f_04.10,f_04.10,r0100,c0050,dp150410,-49840.0,
f_04.10,f_04.10,r0100,c0080,dp153195,-17269.0,
f_04.10,f_04.10,r0100,c0090,dp153214,-19124.0,
f_04.10,f_04.10,r0100,c0100,dp152122,-4786.0,
f_04.10,f_04.10,r0100,c0110,dp152141,-4384.0,
f_04.10,f_04.10,r0110,c0010,dp46008,22071.0,
f_04.10,f_04.10,r0110,c0015,dp152092,44657.0,
f_04.10,f_04.10,r0110,c0016,dp153165,-5163.0,
f_04.10,f_04.10,r0110,c0020,dp152089,28834.0,
f_04.10,f_04.10,r0110,c0025,dp153162,4922.0,
f_04.10,f_04.10,r0110,c0030,dp150347,-45048.0,
f_04.10,f_04.10,r0110,c0040,dp150455,-35019.0,
f_04.10,f_04.10,r0110,c0050,dp150408,-39232.0,
f_04.10,f_04.10,r0110,c0080,dp153192,-24226.0,
f_04.10,f_04.10,r0110,c0090,dp153211,-16458.0,
f_04.10,f_04.10,r0110,c0100,dp152119,-487.0,
f_04.10,f_04.10,r0110,c0110,dp152138,-3240.0,
f_04.10,f_04.10,r0120,c0010,dp46026,32876.0,
f_04.10,f_04.10,r0120,c0015,dp152110,82645.0,
f_04.10,f_04.10,r0120,c0016,dp153183,-82097.0,
f_04.10,f_04.10,r0120,c0020,dp152105,53759.0,
f_04.10,f_04.10,r0120,c0025,dp153178,67059.0,
f_04.10,f_04.10,r0120,c0030,dp150353,-18754.0,
f_04.10,f_04.10,r0120,c0040,dp150461,-69737.0,
f_04.10,f_04.10,r0120,c0050,dp150414,-48158.0,
f_04.10,f_04.10,r0120,c0080,dp153202,-54022.0,
f_04.10,f_04.10,r0120,c0090,dp153221,-75219.0,
f_04.10,f_04.10,r0120,c0100,dp152129,-69803.0,
f_04.10,f_04.10,r0120,c0110,dp152148,-85177.0,
f_04.10,f_04.10,r0130,c0010,dp46001,5516.0,
f_04.10,f_04.10,r0130,c0015,dp152076,29062.0,
f_04.10,f_04.10,r0130,c0016,dp153149,7759.0,
f_04.10,f_04.10,r0130,c0020,dp152074,10243.0,
f_04.10,f_04.10,r0130,c0025,dp153147,22325.0,
f_04.10,f_04.10,r0130,c0030,dp150341,-5472.0,
f_04.10,f_04.10,r0130,c0040,dp150449,-22429.0,
f_04.10,f_04.10,r0130,c0050,dp150402,-10708.0,
f_04.10,f_04.10,r0130,c0080,dp153185,-8061.0,
f_04.10,f_04.10,r0130,c0090,dp153204,-25670.0,
f_04.10,f_04.10,r0130,c0100,dp152112,-38364.0,
f_04.10,f_04.10,r0130,c0110,dp152131,-31318.0,
f_04.10,f_04.10,r0140,c0010,dp46006,13110.0,
f_04.10,f_04.10,r0140,c0015,dp152086,18337.0,
f_04.10,f_04.10,r0140,c0016,dp153159,37262.0,
f_04.10,f_04.10,r0140,c0020,dp152084,17190.0,
f_04.10,f_04.10,r0140,c0025,dp153157,17236.0,
f_04.10,f_04.10,r0140,c0030,dp150345,-27678.0,
f_04.10,f_04.10,r0140,c0040,dp150453,-38974.0,
f_04.10,f_04.10,r0140,c0050,dp150406,-45462.0,
f_04.10,f_04.10,r0140,c0080,dp153190,-9680.0,
f_04.10,f_04.10,r0140,c0090,dp153209,-47246.0,
f_04.10,f_04.10,r0140,c0100,dp152117,-19904.0,
f_04.10,f_04.10,r0140,c0110,dp152136,-40027.0,
f_04.10,f_04.10,r0150,c0010,dp46004,31226.0,
f_04.10,f_04.10,r0150,c0015,dp152082,38525.0,
f_04.10,f_04.10,r0150,c0016,dp153155,31586.0,
f_04.10,f_04.10,r0150,c0020,dp152079,16672.0,
f_04.10,f_04.10,r0150,c0025,dp153152,-4451.0,
f_04.10,f_04.10,r0150,c0030,dp150343,-41243.0,
f_04.10,f_04.10,r0150,c0040,dp150451,-14163.0,
f_04.10,f_04.10,r0150,c0050,dp150404,-32683.0,
f_04.10,f_04.10,r0150,c0080,dp153188,-35998.0,
f_04.10,f_04.10,r0150,c0090,dp153207,-12246.0,
f_04.10,f_04.10,r0150,c0100,dp152115,-349.0,
f_04.10,f_04.10,r0150,c0110,dp152134,-17177.0,
f_04.10,f_04.10,r0160,c0010,dp67601,46434.0,
f_04.10,f_04.10,r0160,c0015,dp152100,2209.0,
f_04.10,f_04.10,r0160,c0016,dp153173,26196.0,
f_04.10,f_04.10,r0160,c0020,dp152097,36039.0,
f_04.10,f_04.10,r0160,c0025,dp153170,-45183.0,
f_04.10,f_04.10,r0160,c0030,dp150350,-31676.0,
f_04.10,f_04.10,r0160,c0040,dp150458,-42582.0,
f_04.10,f_04.10,r0160,c0050,dp150411,-34083.0,
f_04.10,f_04.10,r0160,c0080,dp153197,-9493.0,
f_04.10,f_04.10,r0160,c0090,dp153216,-15032.0,
f_04.10,f_04.10,r0160,c0100,dp152124,-1899.0,
f_04.10,f_04.10,r0160,c0110,dp152143,-30941.0,
f_04.10,f_04.10,r0170,c0010,dp46010,45280.0,
f_04.10,f_04.10,r0170,c0015,dp152094,22094.0,
f_04.10,f_04.10,r0170,c0016,dp153167,29959.0,
f_04.10,f_04.10,r0170,c0020,dp152091,49220.0,
f_04.10,f_04.10,r0170,c0025,dp153164,-11502.0,
f_04.10,f_04.10,r0170,c0030,dp150348,-38461.0,
f_04.10,f_04.10,r0170,c0040,dp150456,-4017.0,
f_04.10,f_04.10,r0170,c0050,dp150409,-49766.0,
f_04.10,f_04.10,r0170,c0080,dp153194,-15566.0,
f_04.10,f_04.10,r0170,c0090,dp153213,-23089.0,
f_04.10,f_04.10,r0170,c0100,dp152121,-34162.0,
f_04.10,f_04.10,r0170,c0110,dp152140,-24445.0,
f_04.10,f_04.10,r0175,c0010,dp429270,17239.0,
f_04.10,f_04.10,r0175,c0015,dp429272,45238.0,
f_04.10,f_04.10,r0175,c0016,dp429523,-46544.0,
f_04.10,f_04.10,r0175,c0020,dp429271,41497.0,
f_04.10,f_04.10,r0175,c0025,dp429522,4703.0,
f_04.10,f_04.10,r0175,c0030,dp429142,-1694.0,
f_04.10,f_04.10,r0175,c0040,dp429148,-26587.0,
f_04.10,f_04.10,r0175,c0050,dp429145,-22741.0,
f_04.10,f_04.10,r0175,c0080,dp429524,-40134.0,
f_04.10,f_04.10,r0175,c0090,dp429525,-17576.0,
f_04.10,f_04.10,r0175,c0100,dp429273,-25858.0,
f_04.10,f_04.10,r0175,c0110,dp429274,-49397.0,
f_04.10,f_04.10,r0180,c0010,dp46007,10121.0,
f_04.10,f_04.10,r0180,c0015,dp152088,8345.0,
f_04.10,f_04.10,r0180,c0016,dp153161,-43312.0,
f_04.10,f_04.10,r0180,c0020,dp152087,2019.0,
f_04.10,f_04.10,r0180,c0025,dp153160,40031.0,
